PRODUCT_ID,PRODUCT_NAME,CATEGORY_ID,SUBCATEGORY,BRAND,SUPPLIER_ID,UNIT_PRICE,UNIT_COST,WEIGHT_KG,IS_ACTIVE,LAUNCH_DATE,DISCONTINUE_DATE,SKU,DESCRIPTION
PRD-7C0F3E8FC2D,UrbanEdge Re-contextualized contextually-based array,CAT-0005,,TechPulse,SUP-C350D12110D,1344.32,512.37,43.37,True,2023-02-13,,SKU-8B7C96B2E7A,Order order interest cold another well drive provide think.
PRD-856CD9E406D,SwiftLine Team-oriented client-server knowledgebase,CAT-0003,,SilverPeak,SUP-8F034B87DDC,917.8,365.94,41.234,True,2025-06-14,,SKU-5AD6B454657,Government cost eight work three reason call traditional boy song success difficult.
PRD-9F140144BD8,NovaWave Adaptive contextually-based core,CAT-0034,,AquaFlow,SUP-66DAE64C68F,1878.58,993.34,39.367,True,2025-03-25,,SKU-4A424A412AA,Red collection positive part produce attack trade modern buy of major above hand.
PRD-9B0D99AD5DF,UrbanEdge Customer-focused zero administration budgetary management,CAT-0034,,NovaWave,SUP-1219E469671,1654.89,524.54,49.193,False,2021-12-29,,SKU-BBA8A373A77,Job movie forward nearly room thing notice less win cold real high might remember.
PRD-5596653D478,UrbanEdge Visionary global encoding,CAT-0019,,GreenLeaf,SUP-1219E469671,1531.49,1049.13,44.231,True,2025-03-22,,SKU-EC3D26381DC,Movement space page democratic natural heart wall meet old tonight sound everybody which financial.
PRD-865D65A369B,IronBark Cross-platform multimedia challenge,CAT-0004,,VoltEdge,SUP-92EF2BF29EB,337.14,140.85,45.193,True,2021-10-16,,SKU-18CFFF633AD,Reveal live ability concern degree far camera unit without.
PRD-766A4F984D6,TechPulse Distributed analyzing extranet,CAT-0035,,TechPulse,SUP-FD9D5ABF67E,185.43,92.76,20.737,True,2022-03-13,,SKU-1C2A7F878CF,Everyone maintain everything deep capital see modern body.
PRD-A45D34B4BC6,UrbanEdge Multi-lateral object-oriented portal,CAT-0030,,EcoVibe,SUP-9F7263ADAB4,1182.68,691.93,16.271,True,2023-08-09,,SKU-EB236E70764,Red pull save same camera plant without everybody research chance.
PRD-9AC0ABBF02E,EcoVibe De-engineered transitional intranet,CAT-0008,,VoltEdge,SUP-713BFCACB32,332.17,197.08,31.74,False,2025-09-21,,SKU-FB886CFE134,Grow us receive billion health create together service me individual though imagine how able.
PRD-EE515342533,SilverPeak Centralized grid-enabled structure,CAT-0011,,SwiftLine,SUP-7B454167728,1455.11,1004.14,19.092,True,2026-05-16,,SKU-67B870124F9,Discuss stock lead green total benefit Mr car audience age class our indeed third rate score.
PRD-79D732FFBAE,TechPulse Multi-tiered real-time analyzer,CAT-0011,,ZenCraft,SUP-EB5D2A674AD,1133.16,638.89,9.025,True,2023-11-04,,SKU-825BD12EB8C,Old what design want ahead easy whole must every.
PRD-1ADDB667CE6,GreenLeaf Object-based cohesive collaboration,CAT-0019,,AquaFlow,SUP-79D398A1D82,622.49,378.13,5.966,True,2024-07-31,,SKU-C65FDDBEBED,Ball than voice information add argue image those why individual wide hotel west theory American.
PRD-3BE1153F6B8,GreenLeaf Object-based coherent artificial intelligence,CAT-0032,,ZenCraft,SUP-6BCE89892BD,1247.01,500.36,27.221,False,2022-09-06,,SKU-8809469CD9D,Mention hour gun field expert several effort prevent kid issue woman range painting country different.
PRD-DEECEE995E3,GreenLeaf Advanced exuding project,CAT-0030,,SwiftLine,SUP-DBE38ABF1D3,479.57,256.83,4.062,True,2023-08-01,,SKU-67A82BF9240,Heavy law can college care think brother far chair describe in case stock gas pressure receive.
PRD-8C25E265741,NovaWave Distributed bandwidth-monitored service-desk,CAT-0014,,NorthStar,SUP-2A28BC397DF,1096.95,601.03,7.498,True,2022-11-03,2024-01-08,SKU-987CEE5C4B3,Sure player western move manage worry wear pay science us challenge drive find star be.
PRD-3323C57D152,PrimeCore Synergized homogeneous firmware,CAT-0022,,IronBark,SUP-C5922330DA4,1335.66,848.42,2.547,True,2024-06-26,,SKU-FCAAED4764B,Cut fund dream care whole writer water wind cost hand.
PRD-92C81437BDE,VoltEdge Public-key disintermediate definition,CAT-0036,,TechPulse,SUP-3B9176F532D,1345.82,732.71,37.492,True,2021-10-24,2027-02-13,SKU-00CFDD7E186,End dark spring speak drive bad strong summer more if.
PRD-A24FE04DBBB,SwiftLine Up-sized encompassing hub,CAT-0005,,PureForm,SUP-D82E6D26EDF,602.09,269.39,42.181,False,2023-05-15,,SKU-125719617A7,Sing hospital ready push material somebody husband Republican result wrong return wall trouble friend.
PRD-36151F6F248,BlueHorizon Front-line intermediate hub,CAT-0034,,SwiftLine,SUP-B7CD518070E,248.44,159.94,10.571,True,2022-07-06,2026-09-18,SKU-CDEB73D48E9,Line tax hotel use organization me while as decade exactly bad gas have movement traditional.
PRD-062220235DB,EcoVibe Secured fault-tolerant migration,CAT-0031,,VoltEdge,SUP-E13A62EDE14,1460.81,805.77,30.278,True,2024-05-07,,SKU-431DDEE9F12,Spring continue human central skill he high few.
PRD-FD9F316E679,PrimeCore Customizable disintermediate access,CAT-0034,,SilverPeak,SUP-322482F9BA2,856.97,547.71,17.757,True,2023-09-23,,SKU-7543BC4F146,Thank everybody dream since open budget consider business sport apply property enter name crime.
PRD-8393F95B6CA,GreenLeaf Diverse intangible budgetary management,CAT-0012,,IronBark,SUP-988A82D2380,1041.81,575.85,11.713,True,2025-06-06,,SKU-F3C351CE1CD,Since though degree special laugh include price leader bit traditional tough.
PRD-FA4DDFFF885,PureForm Stand-alone systemic superstructure,CAT-0008,,VoltEdge,SUP-ECE3B2F5198,240.82,117.03,39.998,True,2021-09-04,,SKU-27271D2003D,Many most green cold use bag role land trouble.
PRD-8CC3E866ABB,AquaFlow Intuitive cohesive database,CAT-0014,,NorthStar,SUP-0A7C3BD33C7,670.92,351.67,10.139,True,2024-04-08,,SKU-EB889682ADC,Spring price school computer threat measure leave environment quite three marriage both.
PRD-D30F87186EA,BlueHorizon Diverse secondary service-desk,CAT-0001,,EcoVibe,SUP-A0B677C1D9A,619.01,311.16,16.731,True,2022-06-26,,SKU-DE346142FB7,Reality in game score challenge toward leg.
PRD-F8E9DDB469C,UrbanEdge Optional impactful software,CAT-0022,,ZenCraft,SUP-8562EFC0B2F,1920.43,1215.28,46.122,True,2022-03-07,,SKU-3B9886B7DFD,Image crime about everything artist still understand picture ground check keep Mr.
PRD-14D51F4E8F5,TechPulse Multi-layered fresh-thinking projection,CAT-0030,,IronBark,SUP-4FBAC18B408,75.94,26.91,44.807,True,2021-08-26,,SKU-B15D34063C8,Probably animal agent charge task condition campaign finally floor production war build ago feeling whose.
PRD-3812C50932D,NovaWave Decentralized zero administration data-warehouse,CAT-0020,,SilverPeak,SUP-A7A31DEFA51,1855.94,598.37,33.942,True,2024-12-08,2029-03-04,SKU-D1FC64BC425,More physical beautiful year training cup cup performance go child simply compare result.
PRD-6397A5CE27C,IronBark Enterprise-wide object-oriented success,CAT-0023,,EcoVibe,SUP-9738521401C,1372.56,850.73,14.095,False,2024-06-26,,SKU-E956D044EE0,Task six gas rest whom good throw process degree doctor college policy side kind record couple.
